city,lat,lng,country
Periya Pattanam,9.2726,78.9023,India
Sirpur,19.4833,79.6,India
Bihta,25.5731,84.8358,India
Mekra,25.4705,85.8406,India
Lokapur,16.1656,75.366,India
Saraiya,25.6467,84.6312,India
Kathanian,31.6373,74.7572,India
Ratanpur,24.8996,86.2888,India
Vannivedu,12.9173,79.353,India
Pudur,11.296,77.7478,India
Bagaura,26.0388,84.4624,India
Atmakur,16.3364,77.8056,India
Semri,25.3404,84.197,India
Doranda,24.471,85.9449,India
Arohi,23.427,88.6056,India
Chinnakkampalaiyam,10.7064,77.4575,India
Kharar,22.7,87.68,India
Battulapalle,14.5167,77.7833,India
Hosir,23.7735,85.8132,India
Atmakuru,14.6452,77.3554,India
Bansbari,26.1934,87.4498,India
Tenmalai,9.3129,77.4959,India
Vikasnagar,30.468,77.774,India
Rehti,22.7378,77.434,India
Parigi,13.8929,77.4598,India
Pharaha,24.8522,85.5471,India
Kotra,22.7062,88.5411,India
Mudhol,18.9667,77.9167,India
Mahagama,25.0342,87.3187,India
Taran,26.157,87.543,India
Puttanattam,10.467,78.3687,India
Kirikera,13.769,77.4841,India
Hanumantanpatti,9.7858,77.317,India
Kalingiyam,11.4324,77.4178,India
Sirur,16.0965,75.7858,India
Kesabpur,22.97,88.26,India
Khajuri,25.9144,86.6772,India
Chero,25.2463,85.8169,India
Antri,26.0581,78.21,India
Dagmara,26.3953,86.7601,India
Nagar,24.0914,87.9888,India
Motkur,17.45,79.2667,India
Damarcherla,16.7269,79.6369,India
Chinna Gollapalem,16.3701,81.5322,India
Nyamti,14.14,75.56,India
Karahal,25.4909,77.0543,India
Peraiyur,9.7341,77.79,India
Sante Bennur,14.1697,76.0033,India
Moka,15.238,77.0599,India
Nandyalampeta,14.7218,78.8083,India
Kisara,17.5233,78.6677,India
Jagdishpur,26.1526,86.1146,India
Sothgaon,26.6046,85.9473,India
Hathidah Buzurg,25.3716,85.9857,India
Kakching Khunou,24.4047,93.8998,India
Vaddapalli,18.5324,77.895,India
Kaviti,19.0167,84.6833,India
Madugula,17.9167,82.8,India
Kot Shamir,30.1191,75.0058,India
Appukkudal,11.4684,77.5766,India
Marikal,16.602,77.7294,India
Barud,21.7497,75.527,India
Belagal,15.8183,77.6702,India
Sonapur,26.3716,87.2162,India
Muthuswamipuram,9.39,77.4887,India
Gajhara,26.5237,86.3715,India
Chodavaram,17.438,81.7781,India
Alwarkurichchi,8.7838,77.3952,India
Siur,24.8166,85.6728,India
Karvetnagar,13.4167,79.45,India
Garkha,25.8293,84.8617,India
Pebberu,16.2167,77.9833,India
Manegaon,23.2062,80.0123,India
Dharhara,25.2543,86.403,India
Raun,25.6462,86.3869,India
Bhandarso,26.178,86.1415,India
Partiala,16.4537,80.3039,India
Rasaunk,25.5537,86.5117,India
Umri,26.5106,78.9367,India
Pittalavanipalem,15.9806,80.6347,India
Betma,22.68,75.62,India
Pastpar,25.8275,86.8327,India
Malar,26.2237,86.6909,India
Naduhatti,11.4043,76.816,India
Kulattur,10.7052,78.5507,India
Sahasmal,26.2461,87.4983,India
Chettikulam,8.0943,77.5614,India
Gohpur,26.8818,93.6156,India
Baghra,25.5597,85.5841,India
Chitauria,25.4869,87.5511,India
Attanur,11.5006,78.1356,India
Manjanadi,12.87,74.84,India
Bamhni,22.4822,80.3716,India
Barahkurwa,26.146,86.9237,India
Karedu,15.1833,80.0667,India
Banu Chhapra,26.8098,84.5201,India
Thikriwala,30.4328,75.5261,India
Mamarappatti,11.4845,78.0374,India
Dubak,18.1914,78.6783,India
Amha,26.0518,86.6906,India
Ranti,26.3519,86.0932,India
Chandwa,23.6756,84.7401,India
Raia,15.4969,73.8089,India
Coringa,16.8,82.2333,India
Pachchaimalaiyankottai,10.2736,77.8794,India
Rompicherla,16.2098,79.909,India
Medleri,14.6667,75.7333,India
Zuvvaladinne,14.808,80.0705,India
Utehia,26.48,89.73,India
Ikhlaspur,25.0589,83.6083,India
Kishunpur,25.3272,87.7173,India
Puliyampatti,11.6653,77.8041,India
Puduvayal,10.1034,78.8462,India
Enamadala,16.2281,80.3306,India
Samahuta,25.8542,84.6614,India
Laukaria,26.7184,84.4242,India
Savalgi,16.671,75.3515,India
Erumaippatti,11.1467,78.29,India
Kumari,25.6564,87.7112,India
Avadattur,11.7014,77.8638,India
Parasurampur,14.32,76.64,India
Barka Gaon,26.144,84.6598,India
Dinara,25.25,84.0667,India
Senduria,26.7469,84.6754,India
Isapur,25.4122,86.9893,India
Pir Maker,25.9622,85.0257,India
Chakai,26.0884,87.6154,India
Panzgam,34.484,74.0753,India
Gundugolanu,16.7833,81.2333,India
Nemili,12.9783,79.6172,India
Itamati,20.1333,85.15,India
Kattukkottai,11.6026,78.6698,India
Basbiti,26.0939,86.5289,India
Kallupatti,9.7167,77.8667,India
Chennampatti,11.7011,77.6785,India
Pandalkudi,9.3947,78.1051,India
Kankon,15.0109,74.0363,India
Olagadam,11.5656,77.6428,India
Chettipulam,10.4743,79.7546,India
Alampur,26.0251,78.797,India
Chamarru,16.65,80.1333,India
Lakri,26.2323,84.6933,India
Sarjapur,12.86,77.786,India
Karrapur,23.9489,78.8658,India
Sahsaul,25.7024,86.7758,India
Tarwara,26.2007,84.4874,India
Shirguppi,16.6187,74.7091,India
Nattarampalli,12.592,78.5116,India
Devapur,19.0443,79.3499,India
Loiyo,23.7928,85.632,India
Gurramkonda,13.7833,78.5833,India
Fatehpur Shahbaz,25.5698,85.3437,India
Mandu,23.7946,85.4687,India
Chudamani,21.1379,86.7794,India
Bishunpur,26.1561,87.2711,India
Yenkuvarigudem,16.9989,81.5061,India
Zaladanki,14.8843,79.9125,India
Pannaikkadu,10.2761,77.6272,India
Viralippatti,10.1081,77.7257,India
Kaujalgi,16.14,74.81,India
Hullatti,11.4771,76.696,India
Adalaj,23.17,72.58,India
Manpaur,26.5081,85.9478,India
Kakalur,13.1394,79.9287,India
Paramanandal,12.3585,78.7664,India
Paramankurichi,8.4785,78.0465,India
Baikunthpur,24.7277,81.4098,India
Kayattar,8.9469,77.7714,India
Tundhul,23.3247,85.2447,India
Phulparas,26.3549,86.4908,India
Ambatturai,10.2603,77.9303,India
Shamsabad,23.8149,77.4957,India
Chaukhata,25.0247,81.7375,India
Khujner,23.786,76.6177,India
Eral,8.6258,78.0228,India
Bank,24.9539,84.1928,India
Buram,25.9725,86.317,India
Khanda,28.9167,76.8833,India
Bhaur,26.2751,86.1552,India
Harri,26.3238,86.2975,India
Bishnah,32.6106,74.8556,India
Ponnai,13.1276,79.2575,India
Kongnolli,16.42,74.58,India
Gethaura,25.6879,87.7092,India
Kurhani,25.9803,85.3374,India
Bandalli,12.164,77.3504,India
Awankh,32.1392,75.4611,India
Namchi,27.17,88.35,India
Kishanganj,25.6844,86.9509,India
Uppukkottai,9.9587,77.4105,India
Simrahi,26.3135,86.8454,India
Chichli,22.8336,78.8261,India
Biddupur,25.6464,85.3203,India
Sripur,25.5861,86.0803,India
Bhaisalotan,27.45,83.9167,India
Sangram,26.3141,86.3515,India
Mettuppalaiyam,11.4503,77.5682,India
Pillanallur,11.4322,78.1334,India
Ammapettai,11.6197,77.7426,India
Melavayi,13.9397,77.2256,India
Nihal Singhwala,30.5919,75.2804,India
Ichora,19.4333,78.4667,India
Tendukheda,23.1708,78.8724,India
Gobardhanpur Kanap,25.0682,84.5241,India
Harrai,22.6143,79.2221,India
Ottapparai,11.1936,77.5964,India
Minnal,13.0744,79.559,India
Manne Ekeli,17.72,77.36,India
Meral,24.1876,83.7076,India
Samadh Bhai,30.5985,75.1506,India
Viswanathaperi,9.3359,77.45,India
Dayalpur,26.0511,84.5968,India
Harsinghpur,26.0504,86.218,India
Murukondapadu,15.9174,80.4131,India
Arumanallur,8.3167,77.4167,India
Kamalnagar,18.231,77.1791,India
Nandipeta,18.9622,78.1772,India
Lodhikheda,21.5824,78.8591,India
Tikar,24.4194,81.3776,India
Koilakh,26.3358,86.201,India
Munnuru,12.8283,74.8803,India
Datoda,22.5713,75.8823,India
Dhaula,30.2856,75.4602,India
Bajpe,12.9803,74.8832,India
Kingri,25.6326,86.6911,India
Matala,17.8244,76.8591,India
Buttayagudem,17.2089,81.3014,India
Anjuna,15.5833,73.7333,India
Kirippatti,11.5357,78.4897,India
Pothia,25.5413,87.2637,India
Lulhaul,25.8787,86.1386,India
Doddanahalli,12.3892,76.9672,India
Duggirala,16.3281,80.6243,India
Kesarimangalam,11.5423,77.7247,India
Kolanpak,17.6942,79.0348,India
Noria,32.521,74.7984,India
Tharike,30.8669,75.7811,India
Candolim,15.52,73.75,India
Datiana,25.4834,84.8628,India
Vaddepalli,15.9363,77.8413,India
Angalakurichchi,10.5282,76.9962,India
Khanjahanpur,25.6055,86.0927,India
Mugdampalli,17.6167,77.4974,India
Kachnar,25.9699,84.3589,India
Dharmastala,12.9479,75.3807,India
Sher Muhammadpuram,18.2997,83.8331,India
Nawalpur,26.9366,84.2985,India
Srirampuram,10.4346,77.8075,India
Pipariya,25.2593,86.1149,India
Meru,24.0097,85.4673,India
Alwa Tirunagari,8.61,77.94,India
Ghambiraopet,18.3,78.5833,India
Shamshernagar,25.0862,84.4497,India
Velair,18.0071,79.3272,India
Anndevarapeta,17.0937,81.5799,India
Chaltabaria,21.9996,88.5312,India
Lalsaraia,26.7388,84.6607,India
Kamlapur,17.5786,76.9887,India
Dhakaich,25.5835,84.1886,India
Pulakurti,15.7502,77.7091,India
Jadayampalaiyam,11.293,76.9495,India
Yedtare,13.9246,74.6171,India
Mahta,31.6647,75.2509,India
Partap Tanr,25.8897,85.2551,India
Parbata,25.3195,86.7212,India
Bishunpur Hakimabad,25.8453,85.8432,India
Jhaua,25.7487,84.924,India
Bagewadi,16.29,74.6,India
Mangalkot,23.5213,87.9119,India
Barharia,26.3191,84.4547,India
Sabaur,25.2428,87.0446,India
Siruvachchur,11.638,78.7557,India
Aurahi,25.5709,86.9668,India
Parora,25.8022,87.4032,India
Bind,25.3035,85.6869,India
Khem Karan,31.16,74.66,India
Makhmalpur,25.287,87.5469,India
Morab,15.5833,75.1667,India
Chikni,26.0075,86.7032,India
Vijayapati,8.1913,77.7476,India
Sindalakkundu,10.3665,77.9046,India
Talen,23.5695,76.7282,India
Thogapalle,17.2603,80.4786,India
Saadatpur Aguani,25.283,86.7412,India
Hanur,12.0874,77.3021,India
Sipalakottai,9.8493,77.4517,India
Karadge,16.42,74.58,India
Kaurihar,26.965,84.8462,India
Barhi,26.5714,86.0903,India
Mallikkundam,11.8715,77.9227,India
Sangalbahita,25.3295,87.3018,India
Rasingapuram,9.9448,77.3362,India
Sengurichchi,10.3756,78.1658,India
Sonada,27,88.14,India
Bukkapatnam,14.1997,77.8012,India
Udawantnagar,25.5054,84.6216,India
Tittachcheri,10.8674,79.7893,India
Mulug,18.191,79.943,India
Belur,11.7075,78.4144,India
Vellar,11.8938,77.9698,India
Khargram,24.0232,87.9878,India
Chainpur,25.0345,83.5066,India
Salamedu,11.9088,79.4919,India
Tadapurambakkam,13.3205,80.1959,India
Dalippur,25.4222,84.3933,India
Budha Theh,31.5177,75.3009,India
Darauli,26.0781,84.1314,India
Lahra Muhabbat,30.2421,75.1666,India
Mandasa,19.06,84.58,India
Fakirtaki,22.3815,88.7901,India
Bucheya,26.3421,84.6642,India
Tibbar,31.9697,75.4159,India
Nidamangalam,10.772,79.4167,India
Eklahra,22.2036,78.6893,India
Pata Putrela,17.0173,80.7137,India
Ranko,25.5181,86.4899,India
Guntupalle,16.5681,80.5475,India
Teus,25.2493,85.7141,India
Kenduadih,23.7757,86.3761,India
Prattipadu,17.2333,82.2,India
Pinneli,16.5689,79.8334,India
Chennur,14.1554,79.8186,India
Antardipa,24.6442,87.9213,India
Vegarai,11.0903,77.9679,India
Maida Babhangawan,25.4793,86.0669,India
Sathiala,31.5833,75.2833,India
Tetagunta,17.314,82.443,India
Amarapuuram,14.1333,76.9833,India
Dharmasagaram,17.9933,79.4428,India
Bharweli,21.8373,80.2271,India
Morur,11.4221,77.8743,India
Bibipet,18.2101,78.5221,India
Darmaha,26.3663,84.9312,India
Sonbarsa,26.8474,85.5804,India
Khansahibpuram,9.6304,77.6028,India
Phulgachhi,26.3273,88.2792,India
Mirik,26.887,88.187,India
Dumri,25.6243,84.1809,India
Laukaha,26.0336,86.6471,India
Gopalapuram,17.1007,81.5406,India
Kalipatnam,16.3904,81.5295,India
Puvalur,10.9003,78.8308,India
Biknur,18.215,78.4367,India
Pettaivayttalai,10.9014,78.494,India
Arutla,17.1346,78.7574,India
Gundrajukuppam,13.3406,79.5687,India
Denduluru,16.7606,81.1642,India
Chinnatadagam,11.0816,76.8674,India
Harohalli,12.3204,76.7816,India
Piprahi,26.5871,86.3773,India
Jitwarpur Chauth,25.8499,85.8074,India
Pedda Adsarlapalli,16.7086,79.0286,India
Kornepadu,16.2444,80.3857,India
Tanakallu,13.9198,78.195,India
Hatod,22.7938,75.7393,India
Malthone,24.3055,78.5283,India
Betmangala,13.0085,78.3282,India
Bishunpur,24.7631,85.682,India
Bayyanagudem,17.125,81.3628,India
Chebrolu,16.1967,80.525,India
Panhar,25.0936,85.2176,India
Vengikkal,12.2642,79.0675,India
Moparipalaiyam,11.1332,77.147,India
Sahoria Subhai,25.9028,87.0421,India
Dora,22.1221,88.6143,India
Roda,30.682,75.0195,India
Allur,14.68,80.06,India
Sisia,25.4539,87.4549,India
Ganapavaram,16.7,81.4667,India
Jitpur,26.8149,84.9578,India
Ajjanahalli,12.0376,77.8138,India
Kotha Guru,30.4419,75.0948,India
Kanhaipur,25.4542,85.8396,India
Sontha,26.1861,87.7766,India
Gulgam,34.55,74.2173,India
Basaithi,26.0284,87.3329,India
Khamanon Kalan,30.82,76.35,India
Babhnoul,25.3202,84.2128,India
Lakhipur,26.3281,88.3863,India
Pedda Vegi,16.8095,81.1068,India
Bramhabarada,20.6683,86.0747,India
Sunkarevu,16.3904,81.8615,India
Koteshwar,13.607,74.75,India
Jhakhra,25.7528,85.7474,India
Rudrangi,18.6262,78.7022,India
Agadi,14.819,75.469,India
Falimari,26.3856,89.8233,India
Wargal,17.7751,78.6181,India
Arasur,11.0866,77.1146,India
Kerai,25.751,85.8586,India
Madna,26.3963,86.3884,India
Madhopur Hazari,26.2623,84.8995,India
Abhia,25.3499,87.1427,India
Mataili Khemchand,25.5612,87.1685,India
Edlapadu,16.1686,80.2275,India
Panpuli,9.0214,77.2502,India
Tummalacheruvu,16.5246,79.7988,India
Pedappai,12.8854,80.022,India
Bahadarpur,21.2922,76.1806,India
Jadopur Shukul,26.525,84.4341,India
Bhanuvalli,14.4333,75.7667,India
Odatturai,11.4577,77.515,India
Tiruvadanai,9.7841,78.9172,India
Sewai,23.6175,85.6783,India
Kabira,25.6897,86.4852,India
Ghal Kalan,30.8189,75.1063,India
Doranala,15.9076,79.0941,India
Barai,26.3717,86.0134,India
Kajhi Hridenagar,25.932,87.2179,India
Hardia,26.6184,84.8857,India
Bhangha,25.578,87.2782,India
Jaitwar,24.732,80.8602,India
Balua Rampur,26.7777,84.428,India
Kinattukkadavu,10.8225,77.0196,India
Aranda,26.085,84.3601,India
Balupur,25.2611,87.8947,India
Holalu,15.02,75.95,India
Malial,18.7,78.9667,India
Jidigunta,16.9098,81.8553,India
Krosuru,16.55,80.1333,India
Chinna Orampadu,14.0613,79.2671,India
Bara Belun,23.4007,87.9733,India
Rajaram,18.987,79.0844,India
Dakhram,26.0542,86.128,India
Sabnima,25.4583,85.567,India
Naini,25.832,84.7179,India
Ambhua,24.5568,87.8651,India
Rudra Nagar,24.3841,87.884,India
Ullur,10.9706,79.4063,India
Mahmuda,25.0531,85.2662,India
Attippattu,13.2633,80.2911,India
Ichhapur,21.1551,76.1556,India
Jamhor,24.8486,84.3258,India
Kautalam,15.771,77.124,India
Sapahi,26.6517,84.8526,India
Naigarhi,24.7869,81.7787,India
Beladi,13.1464,74.9399,India
Kadaladi,12.404,78.966,India
Karanchedu,15.8823,80.317,India
Raghunathpur,26.6418,84.8938,India
Periya Soragai,11.7394,77.917,India
Meghraj,23.5,73.5,India
Prataparampuram,10.6741,79.8512,India
Nagalapuram,13.3889,79.7967,India
Kunkalagunta,16.2969,79.8866,India
Gamharia,25.8973,86.655,India
Daroji,15.07,76.55,India
Tirupporur,12.7259,80.1895,India
Mudgere,13.13,75.63,India
Doddappanayakkanur,9.981,77.734,India
Guraahai,33.6449,74.2301,India
Mayureswar,23.9851,87.7728,India
Patori,25.9665,86.5471,India
Narayanavanam,13.42,79.58,India
Pongode,16.9246,79.7343,India
Bhado Khara,24.9567,85.513,India
Bhauradah,26.252,87.86,India
Halsur,17.86,76.95,India
Ikkadu,13.1724,79.9358,India
Gudibanda,13.6711,77.7042,India
Andhana,25.2574,85.4548,India
Lachhmipur,25.5248,87.3667,India
Bokakhat,26.6402,93.6005,India
Nuvem,15.3174,73.9387,India
Bakwa,26.0601,86.4124,India
Talsur,25.3667,87.8512,India
Talakad,12.1887,77.0289,India
Loran,33.8346,74.3312,India
Punjai Kalamangalam,11.2322,77.8236,India
Jamsher,31.27,75.6417,India
Eranapuram,11.5581,77.9893,India
Nellipaka,17.7679,80.8567,India
Madhopur,25.3453,85.3925,India
Raibari Mahuawa,27.098,84.2963,India
Lopon,30.6715,75.3438,India
Dammapeta,17.2667,81.0167,India
Fateha,25.6073,85.8669,India
Tiruvennanallur,11.8589,79.3664,India
Kongupatti,11.8593,78.0217,India
Nallur,14.0871,75.8778,India
Kabirpur,26.2661,84.205,India
Keolari,22.3697,79.906,India
Atmakur,18.0712,79.736,India
Kushmanchi,17.2263,79.9668,India
Owk,15.2167,78.1167,India
Azamnagar,25.5456,87.8294,India
Rupenaguntla,16.3043,79.9991,India
Chintalavadi,10.9511,78.3158,India
Chauki Hasan Chauki Makhdum,26.2333,84.4964,India
Devikapuram,12.4744,79.3475,India
Vellavadanparappu,11.1854,77.8425,India
Ingurti,17.6695,79.8003,India
Kurabalakota,13.65,78.4833,India
Labhgaon,25.5062,86.3899,India
Baroni Khurd,25.6852,78.3746,India
Nandavaram,16.017,77.531,India
Shahpur,24.0312,84.0543,India
Rajanagaram,17.0833,81.9,India
Chikni,26.0664,87.4406,India
Narasapuram,17.1016,81.0765,India
Labbaikkudikkadu,11.3922,79.0218,India
Pipra Naurangia,26.8591,84.4328,India
Khimlasa,24.2058,78.3639,India
Chhatapur,26.2197,87.0048,India
Bhanghi,26.3612,87.1826,India
Iskapalem,14.5416,79.8925,India
Puliyara,9.0041,77.1889,India
Kilkottai,10.2861,77.916,India
Naranapuram,11.0254,77.29,India
Kadrabad,25.5793,85.9475,India
Khandpara,20.2644,85.1767,India
Tirodi,21.6852,79.7191,India
Kummarapurugupalem,16.3653,81.6192,India
Kala Diara,25.5092,85.448,India
Hardas Bigha,25.4994,85.3551,India
Nandimandalam,14.4052,78.5246,India
Raghunathpur,26.3448,84.9211,India
Kaniyambadi,12.8118,79.134,India
Vilpatti,10.2672,77.5014,India
Birpur,26.5767,86.0379,India
Rewtith,26.2853,84.7155,India
Shahpur Undi,25.637,85.6013,India
Amarchinta,16.374,77.7729,India
Tadepalle,16.8454,81.4966,India
Sarauni Kalan,25.7579,86.9392,India
Kadwa,25.0316,84.0924,India
Okhargara,24.2141,83.7856,India
Olaippatti,11.7676,77.9927,India
Kantilo,20.3615,85.1921,India
Jagannathpur,25.6573,87.5886,India
Kari,24.8368,78.8665,India
Pallipattu,13.3361,79.4413,India
Lohian,31.3156,75.3339,India
Pungulam,12.5727,78.753,India
Nirpur,25.7192,87.1507,India
Darwa,25.669,85.6461,India
Kusugal,15.3667,75.2167,India
Singhana,27.98,75.8,India
Kundurpi,14.2833,77.0333,India
Arambakkam,13.5258,80.071,India
Ghogaon,21.91,75.7,India
Srikrishnapur,22.9717,88.0351,India
Sulebhavi,15.88,74.56,India
Maghra,25.1903,85.4921,India
Rajghat Garail,25.7618,87.2126,India
Pachauth,25.576,86.8083,India
Namli,23.4612,75.0604,India
Kalakada,13.8167,78.8,India
Bara,25.9286,86.5237,India
Goasi,25.7643,87.4155,India
Sonwan,25.6258,86.2161,India
Orchha,25.35,78.64,India
Nagar Nahusa,25.3959,85.3431,India
Rengali,21.646,84.0531,India
Salkhua,25.6677,86.6002,India
Yamkanmardi,16.29,74.6,India
Telwa,26.0877,86.517,India
Varadarajampettai,11.3553,79.4186,India
Satyavedu,13.437,79.956,India
Rayavaram,17.183,81.7,India
Shanmukhasundarapuram,10.0065,77.5982,India
Devanakavundanur,11.5048,77.8383,India
Ghanpur,17.4989,78.2225,India
Patera,23.996,79.6837,India
Mangalam,12.3298,79.179,India
Yalluru,15.3063,78.4559,India
Bistan,21.6979,75.6657,India
Sirgora,22.2063,78.8832,India
Rakhwari,26.3603,86.2882,India
Somavarappatti,10.6779,77.2131,India
Jiwachhpur,26.312,87.0405,India
Papireddippatti,11.914,78.3675,India
Muzaffarnagar,29.482,77.7,India
Balakrishnanpatti,11.2511,78.4736,India
Mudashedde,12.93,74.88,India
Chak That,25.7347,86.034,India
Jigani,12.7861,77.6385,India
Sultanpur,23.1381,77.934,India
Ahiro,24.9192,87.1054,India
Tazhakudi,8.2348,77.4533,India
Rajpur Kalan,25.6792,84.1259,India
Parvatgiri,17.7417,79.7264,India
Tulshia,26.3468,87.8411,India
Murapaka,18.2282,83.7926,India
Yercaud,11.7794,78.2034,India
Golet,19.239,79.3891,India
Tarar,25.1821,87.1671,India
Yelandur,12.07,77.03,India
Halavagalu,14.7083,75.7753,India
Milattur,10.8576,79.2394,India
Singapperumalkovil,12.7595,80.0075,India
Tonse West,13.3968,74.7069,India
Fatehpur,25.3032,87.8623,India
Kamanpur,18.6667,79.5,India
Auhar Sheikh,26.7216,84.5993,India
Sahuria,25.8197,86.6132,India
Khair Khan,26.2727,87.3037,India
Motipur,25.8159,86.014,India
Dumri,25.5263,86.7346,India
Dodvad,15.79,74.75,India
Chikkarampalaiyam,11.2416,76.9854,India
Shahzadpur,25.6541,86.8709,India
Rambilli,17.4644,82.9314,India
Hisar,26.5495,85.9406,India
Sirpanandal,11.9741,79.0428,India
Anuppampattu,13.3018,80.2258,India
Baghant,26.1748,86.1705,India
Bela,24.9689,84.974,India
Kurgunta,17.2,77.36,India
Mortad,18.8167,78.4833,India
Bara Khurd,25.2599,85.4325,India
Uchchangidurgam,14.5614,76.0537,India
Sangrampur,25.0711,86.1871,India
Barahbatta,25.7727,85.7522,India
Yellayapalem,14.5378,79.9515,India
Konanur,12.6333,76.05,India
Kuppachchipalaiyam,11.0273,78.1131,India
Nagojanahalli,12.357,78.2886,India
Gandhari,18.3932,78.1174,India
Usuppur,11.3815,79.697,India
Odugattur,12.7679,78.883,India
Ramchandrapur,22.9,88.48,India
Damonojodi,18.7632,82.9194,India
Atharga,16.9875,75.8863,India
Bhagirathpur,24.0912,88.4947,India
Konakondla,15.1053,77.364,India
Simri,26.3825,86.1705,India
Kodmial,18.6333,78.9,India
Rounia,25.5179,87.3999,India
Kuttappatti,11.7939,77.9225,India
Khawaspur,26.2331,84.6388,India
Konganapuram,11.571,77.9004,India
Mallagunta,12.6343,78.5194,India
Sheron,30.1582,75.7178,India
Koch,24.9259,84.7724,India
Bharhopur,25.9488,84.5274,India
Babhniyawan,25.4943,84.4815,India
Masakkavundanchettipalaiyam,11.1473,77.0756,India
Bora,23.6585,76.8112,India
Kaniyur,11.093,77.156,India
Luathaha,26.6316,84.9079,India
Chettimangurichchi,11.6393,77.8557,India
Itarhi,25.4832,84.0129,India
Barni,25.3484,85.0594,India
Shankarpalli,17.4523,78.131,India
Pata Ellamilli,16.8473,81.4884,India
Kovurupalli,14.7772,79.9999,India
Kadur Sahib,31.4239,75.0978,India
Barigarh,25.2325,80.0347,India
Narasingam,9.9658,78.1833,India
Nettanige,12.6101,75.172,India
Malkanur,18.0821,79.3628,India
Kamalapuram,18.2925,80.4608,India
Masinigudi,11.5683,76.6409,India
Mutluru,16.15,80.4833,India
Chintakunta,14.6466,78.4696,India
Bochaha,25.5675,85.7393,India
Bhattiprolu,16.1,80.78,India
Kulgo,24.0154,85.9743,India
Sonbari,24.2286,80.7902,India
Fatehpur,24.6297,85.2249,India
Dhorgaon,25.9545,86.8933,India
Mashyal,17.3226,76.2407,India
Gohuma Bairia,26.3938,86.3976,India
Burhia Dhanghatta,25.9004,87.2852,India
Mali,25.1269,84.7084,India
Dalawarpur,26.3466,84.9581,India
Manikpur,25.3129,87.4388,India
Kilrajakularaman,9.3969,77.6344,India
Jadupatti,26.1186,86.3114,India
Konen Agrahar,12.8574,77.664,India
Sonakhal,22.2213,88.6939,India
Malapannanagudi,15.28,76.37,India
Terku Valliyur,8.357,77.6087,India
Amjhar,25.0641,84.5591,India
Nekarikallu,16.3833,79.95,India
Paduma,26.5766,86.2394,India
Tamba,17.0001,75.9934,India
Gayaspur,25.9217,84.4399,India
